obra_id|obra_url|obra_title|obra_date|obra_medium|obra_format|referente_id|referente_url|referente_title|referente_date|referente_publisher
1641|https://bga.uniandes.edu.co/catalogo/api/items/1641|Lucho y Bachué|1987 |34x24 cm  |Serigrafía sobre papel. Taller de Humberto Giangrandi|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
1661|https://bga.uniandes.edu.co/catalogo/api/items/1661|El políptico de Lucho VIII La Parca|1988|75x60 cm  |Óleo sobre papel|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
1648|https://bga.uniandes.edu.co/catalogo/api/items/1648|Bachué/ Dibujo con la mano izquierda|1988|50x35 cm  |Sanguina y pastel sobre papel|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
1649|https://bga.uniandes.edu.co/catalogo/api/items/1649|Boceto para El Destino,|1988|50x35 cm|Óleo sobre papel|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
1650|https://bga.uniandes.edu.co/catalogo/api/items/1650|Boceto para La Parca |1988|50x35 cm|Óleo sobre papel|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
1651|https://bga.uniandes.edu.co/catalogo/api/items/1651|Conjuro en San Andrés|1988|100x150 cm|Pastel sobre papel|1882|https://bga.uniandes.edu.co/catalogo/api/items/1882|Gráfica Molinari #75||Gráficas Molinari
1651|https://bga.uniandes.edu.co/catalogo/api/items/1651|Conjuro en San Andrés|1988|100x150 cm|Pastel sobre papel|1996|https://bga.uniandes.edu.co/catalogo/api/items/1996|"Recorte de periódico con la noticia ""La furia del Joan"" "||
1652|https://bga.uniandes.edu.co/catalogo/api/items/1652|Boceto para conjuro en San Andrés|1991|70x90 cm  |Sanguina sobre papel|1882|https://bga.uniandes.edu.co/catalogo/api/items/1882|Gráfica Molinari #75||Gráficas Molinari
1653|https://bga.uniandes.edu.co/catalogo/api/items/1653|El Plinio Samudio|1988|50x35 cm|Óleo sobre papel|1993|https://bga.uniandes.edu.co/catalogo/api/items/1993|Recortes de periódico con noticias del ascenso a general de tres soles al director de la Policía Nacional  Jose Guillermo Medina y condecoración del general Alfredo Ortega Caicedo.|Diciembre 1987-Junio 1988|Periódico EL TIEMPO
1658|https://bga.uniandes.edu.co/catalogo/api/items/1658|El políptico de Lucho V La condecoración|1988|73x115 cm  |Óleo sobre papel|1997|https://bga.uniandes.edu.co/catalogo/api/items/1997|"Recortes de periódico con la noticia de la condecoración de ""Lucho"" Herrera por el presidente Virgilio Barco "|17/05/1987|"Periódico EL TIEMPO
Periódico EL ESPECTADOR"
1659|https://bga.uniandes.edu.co/catalogo/api/items/1659|El políptico de Lucho VI  La camiseta|1988|73x115 cm  |Óleo sobre papel|1997|https://bga.uniandes.edu.co/catalogo/api/items/1997|"Recortes de periódico con la noticia de la condecoración de ""Lucho"" Herrera por el presidente Virgilio Barco "|17/05/1987|"Periódico EL TIEMPO
Periódico EL ESPECTADOR"
1657|https://bga.uniandes.edu.co/catalogo/api/items/1657|El políptico de Lucho IV Los Padres|1988|73x115 cm  |Óleo sobre papel|1997|https://bga.uniandes.edu.co/catalogo/api/items/1997|"Recortes de periódico con la noticia de la condecoración de ""Lucho"" Herrera por el presidente Virgilio Barco "|17/05/1987|"Periódico EL TIEMPO
Periódico EL ESPECTADOR"
1663|https://bga.uniandes.edu.co/catalogo/api/items/1663|Estudio para las Parcas 1|1988|50x35 cm|Óleo sobre papel|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
1668|https://bga.uniandes.edu.co/catalogo/api/items/1668|La apoteosis de Lucho Boceto|1988|152x152 cm  |Pastel sobre papel|1921|https://bga.uniandes.edu.co/catalogo/api/items/1921|Recorte de periódico con imagen de la vuelta de la juventud||Periódico EL TIEMPO
1654|https://bga.uniandes.edu.co/catalogo/api/items/1654|El políptico de Lucho I La apoteosis de Lucho|1988|152x152 cm  |Óleo sobre papel|1921|https://bga.uniandes.edu.co/catalogo/api/items/1921|Recorte de periódico con imagen de la vuelta de la juventud||Periódico EL TIEMPO
1668|https://bga.uniandes.edu.co/catalogo/api/items/1668|La apoteosis de Lucho Boceto|1988|152x152 cm  |Pastel sobre papel|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
1654|https://bga.uniandes.edu.co/catalogo/api/items/1654|El políptico de Lucho I La apoteosis de Lucho|1988|152x152 cm  |Óleo sobre papel|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
1654|https://bga.uniandes.edu.co/catalogo/api/items/1654|El políptico de Lucho I La apoteosis de Lucho|1988|152x152 cm  |Óleo sobre papel|2000|https://bga.uniandes.edu.co/catalogo/api/items/2000|"Recorte de periódico con la imagen del regalo del cuadro de la virgen de Chiquinquira a ""Lucho"" Herrera"|10/05/1987|
1668|https://bga.uniandes.edu.co/catalogo/api/items/1668|La apoteosis de Lucho Boceto|1988|152x152 cm  |Pastel sobre papel|2000|https://bga.uniandes.edu.co/catalogo/api/items/2000|"Recorte de periódico con la imagen del regalo del cuadro de la virgen de Chiquinquira a ""Lucho"" Herrera"|10/05/1987|
2001|https://bga.uniandes.edu.co/catalogo/api/items/2001|El último grito|1988|75x75 cm|Óleo sobre papel|1999|https://bga.uniandes.edu.co/catalogo/api/items/1999|Recorte de periódico con la imagen del comandante de la Fuerza Aérea de Colombia, Alfredo Ortega Caicedo, recibiendo su nuevo cargo|21/05/1988|Periódico EL TIEMPO
1668|https://bga.uniandes.edu.co/catalogo/api/items/1668|La apoteosis de Lucho Boceto|1988|152x152 cm  |Pastel sobre papel|2002|https://bga.uniandes.edu.co/catalogo/api/items/2002|"Recorte con la noticia ""La amistad ante todo"" "|18/05/1988|Periódico EL TIEMPO
1670|https://bga.uniandes.edu.co/catalogo/api/items/1670|Lucho te escucho|1988|220x75 cm  |Pastel y carboncillo sobre papel|1994|https://bga.uniandes.edu.co/catalogo/api/items/1994|"Recorte con la noticia de ""Luis Herrera es el rey del ciclismo"" "|12/06/1887|Periódico EL TIEMPO
1671|https://bga.uniandes.edu.co/catalogo/api/items/1671|Tensión |1988|50x35 cm|Pastel y sanguina sobre papel|1999|https://bga.uniandes.edu.co/catalogo/api/items/1999|Recorte de periódico con la imagen del comandante de la Fuerza Aérea de Colombia, Alfredo Ortega Caicedo, recibiendo su nuevo cargo|21/05/1988|Periódico EL TIEMPO
1672|https://bga.uniandes.edu.co/catalogo/api/items/1672|A la salida de camerino|1989|150x100 cm|Óleo sobre papel|2003|https://bga.uniandes.edu.co/catalogo/api/items/2003|"Recorte con la noticia ""Gloria Zea: ¡Modeo internacional!"" "||
1672|https://bga.uniandes.edu.co/catalogo/api/items/1672|A la salida de camerino|1989|150x100 cm|Óleo sobre papel|1999|https://bga.uniandes.edu.co/catalogo/api/items/1999|Recorte de periódico con la imagen del comandante de la Fuerza Aérea de Colombia, Alfredo Ortega Caicedo, recibiendo su nuevo cargo|21/05/1988|Periódico EL TIEMPO
1673|https://bga.uniandes.edu.co/catalogo/api/items/1673|Apocalipsis camuflado|1989|150x150 cm|Óleo sobre papel|1909|https://bga.uniandes.edu.co/catalogo/api/items/1909|"Recorte de periódico con la noticia ""Asesinado un anciano en Barranca"""|17/04/1969|
1673|https://bga.uniandes.edu.co/catalogo/api/items/1673|Apocalipsis camuflado|1989|150x150 cm|Óleo sobre papel|1600|https://bga.uniandes.edu.co/catalogo/api/items/1600|Catalino Díaz Izquierdo|1985|
1673|https://bga.uniandes.edu.co/catalogo/api/items/1673|Apocalipsis camuflado|1989|150x150 cm|Óleo sobre papel|2004|https://bga.uniandes.edu.co/catalogo/api/items/2004|Recorte de periódico con la noticia de los 25 años del asalto a Saiza (Córdoba)|06/09/1988|Periódico EL TEIMPO
1673|https://bga.uniandes.edu.co/catalogo/api/items/1673|Apocalipsis camuflado|1989|150x150 cm|Óleo sobre papel|1910|https://bga.uniandes.edu.co/catalogo/api/items/1910|"Recorte de periódico con noticia ""Ahorcandose se quita la vida un joven"""|09/02/1969|
1674|https://bga.uniandes.edu.co/catalogo/api/items/1674|Díalogo Estático|1989|60x95 cm|Óleo sobre lienzo|1994|https://bga.uniandes.edu.co/catalogo/api/items/1994|"Recorte con la noticia de ""Luis Herrera es el rey del ciclismo"" "|12/06/1887|Periódico EL TIEMPO
1674|https://bga.uniandes.edu.co/catalogo/api/items/1674|Díalogo Estático|1989|60x95 cm|Óleo sobre lienzo|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
1676|https://bga.uniandes.edu.co/catalogo/api/items/1676|La Máscara de Cochise|1989|80x150 cm|Óleo sobre lienzo|2005|https://bga.uniandes.edu.co/catalogo/api/items/2005|"Recorte de periódico con la noticia "" Ceremonia que se repite para Omar Hernández"" "||
1677|https://bga.uniandes.edu.co/catalogo/api/items/1677|Mal de ojo / Boceto de Ora Pro Nobis|1989|57x40 cm|Óleo sobre papel|2006|https://bga.uniandes.edu.co/catalogo/api/items/2006|Recorte de periódico con la noticia del atentado en la Universidad Nacional.|07/10/1988|
1680|https://bga.uniandes.edu.co/catalogo/api/items/1680|Ora Pro Nobis|1989|150x150 cm|Óleo sobre papel|2006|https://bga.uniandes.edu.co/catalogo/api/items/2006|Recorte de periódico con la noticia del atentado en la Universidad Nacional.|07/10/1988|
1680|https://bga.uniandes.edu.co/catalogo/api/items/1680|Ora Pro Nobis|1989|150x150 cm|Óleo sobre papel|2007|https://bga.uniandes.edu.co/catalogo/api/items/2007|Recorte de revista con la imagen de Omar Franco rezando||
1680|https://bga.uniandes.edu.co/catalogo/api/items/1680|Ora Pro Nobis|1989|150x150 cm|Óleo sobre papel|2008|https://bga.uniandes.edu.co/catalogo/api/items/2008|Recorte de periódico con imagen de perro ||
1502|https://bga.uniandes.edu.co/catalogo/api/items/1502|Turbay ministros con champaña|1980|35 x 50 cm|Lápiz sobre papel|2010|https://bga.uniandes.edu.co/catalogo/api/items/2010|"Recorte de periódico con la imagen ""Despedida en Palacio""  "||Periódico EL TIMEPO
1503|https://bga.uniandes.edu.co/catalogo/api/items/1503|Turbay, Nidia, Bienestar Familiar,|1980|22 x 15 cm|Lápiz sobre papel|2011|https://bga.uniandes.edu.co/catalogo/api/items/2011|Recorte de periódico con la imagen de dos pequeñas cogidas de la mano en medio de discurso de Julio César Turbay||Periódico EL TIEMPO
1504|https://bga.uniandes.edu.co/catalogo/api/items/1504|Turbay sobre un puente de tabla|1980|15 x 22 cm|Lápiz sobre papel|2012|https://bga.uniandes.edu.co/catalogo/api/items/2012|Recorte de periódico con la imagen  de Julio César Turbay sobre un puente de tabla||Periódico EL TIEMPO
1505|https://bga.uniandes.edu.co/catalogo/api/items/1505|Turbay y Gobernador Dávila|1980|22 x 15 cm|Lápiz sobre papel|2013|https://bga.uniandes.edu.co/catalogo/api/items/2013|"Recorte de periódico con la imagen de Julio César Turbay 
 cortando la cinta de la inauguración de carretera en Choachi"||Periódico EL TIEMPO 
1506|https://bga.uniandes.edu.co/catalogo/api/items/1506|Turbay y Hugo Escobar Sierra|1980|22 x 15 cm|Lápiz sobre papel|2014|https://bga.uniandes.edu.co/catalogo/api/items/2014|"Recorte de periódico con la imagen ""Posesión de ministro de Justica"""||Periódico EL TIEMPO
1508|https://bga.uniandes.edu.co/catalogo/api/items/1508|Turbay y López condecoración|1980|22 x 15 cm|Lápiz sobre papel|2015|https://bga.uniandes.edu.co/catalogo/api/items/2015|"Recorte de periódico con la imagen ""Cinco medallas"" "||Periódico EL TIEMPO
1510|https://bga.uniandes.edu.co/catalogo/api/items/1510|Turbay y Nidia en Europa|1980|22 x 15 cm|Lápiz sobre papel|2016|https://bga.uniandes.edu.co/catalogo/api/items/2016|Recorte de periódico con la imagen de Julio César Turbay con su esposa Nidya Quintero en Lisboa ||Periódico EL TIEMPO
1511|https://bga.uniandes.edu.co/catalogo/api/items/1511|Turbay y Pastrana|1980|15x22 cms|Lápiz sobre papel|2017|https://bga.uniandes.edu.co/catalogo/api/items/2017|Recorte de periódico con la imagen de Julio César Turbay en entrevista con Misael Pastrana Borrero||Periódico EL TIEMPO 
1499|https://bga.uniandes.edu.co/catalogo/api/items/1499|Turbay con paraguas|1980|22 x 15 cm|Lápiz sobre papel|2009|https://bga.uniandes.edu.co/catalogo/api/items/2009|"Recorte de periódico con la imagen ""¡Almuerzo...con micos!"""||Periódico EL TIEMPO
1512|https://bga.uniandes.edu.co/catalogo/api/items/1512|Turbay y Sra y López Portillo y Sra|1980|15 x 22 cm|Lápiz sobre papel|2018|https://bga.uniandes.edu.co/catalogo/api/items/2018|Recorte de periódico con la imagen de Julio César Turbay en un brindis con el ex-presidente de México José López Portillo junto a sus esposas||Periódico EL TIEMPO
1513|https://bga.uniandes.edu.co/catalogo/api/items/1513|Turbay y Sra y López Portillo y Sra (Boceto)|1980|15x22 cm|Lápiz y tinta china sobre papel|2018|https://bga.uniandes.edu.co/catalogo/api/items/2018|Recorte de periódico con la imagen de Julio César Turbay en un brindis con el ex-presidente de México José López Portillo junto a sus esposas||Periódico EL TIEMPO
1517|https://bga.uniandes.edu.co/catalogo/api/items/1517|Turbay-Álvaro|1980|15 x 22 cm|Lápiz sobre papel|2019|https://bga.uniandes.edu.co/catalogo/api/items/2019|Recorte de periódico con la imagen de Julio César Turbay junto a Alvaro Goméz Hurtado||Periódico EL TIEMPO
1520|https://bga.uniandes.edu.co/catalogo/api/items/1520|Turbay-Camacho Leyva|1980|15 x 22 cm|Tinta sobre papel|2020|https://bga.uniandes.edu.co/catalogo/api/items/2020|"Recorte de periódico con la imagen ""El bastón de mando"" "||Periódico EL TIEMPO 
1521|https://bga.uniandes.edu.co/catalogo/api/items/1521|Turbay Camacho Leyva tres  caras|1980|15 x 22 cm|Tinta sobre papel|2020|https://bga.uniandes.edu.co/catalogo/api/items/2020|"Recorte de periódico con la imagen ""El bastón de mando"" "||Periódico EL TIEMPO 
1519|https://bga.uniandes.edu.co/catalogo/api/items/1519|Turbay-Camacho Leyva|1980|35 x 44 cm|Lápiz sobre papel|2020|https://bga.uniandes.edu.co/catalogo/api/items/2020|"Recorte de periódico con la imagen ""El bastón de mando"" "||Periódico EL TIEMPO 
945|https://bga.uniandes.edu.co/catalogo/api/items/945|Boceto de El Altar|1990|100x80 cm |Óleo sobre tela|2021|https://bga.uniandes.edu.co/catalogo/api/items/2021|Icono de la mudflap girl ||
1518|https://bga.uniandes.edu.co/catalogo/api/items/1518|Turbay-Camacho Leyva (dos caras)|1980|15 x 22 cm|Tinta sobre papel|2020|https://bga.uniandes.edu.co/catalogo/api/items/2020|"Recorte de periódico con la imagen ""El bastón de mando"" "||Periódico EL TIEMPO 
945|https://bga.uniandes.edu.co/catalogo/api/items/945|Boceto de El Altar|1990|100x80 cm |Óleo sobre tela|2022|https://bga.uniandes.edu.co/catalogo/api/items/2022|"Recorte de periódico con la noticia ""Genial estuvo René Higuita"" "|18/12/1989|Periódico EL TIEMPO
945|https://bga.uniandes.edu.co/catalogo/api/items/945|Boceto de El Altar|1990|100x80 cm |Óleo sobre tela|2023|https://bga.uniandes.edu.co/catalogo/api/items/2023|Recorte de periódico con la imagen de cuatro mujeres detenidas en un operativo||
946|https://bga.uniandes.edu.co/catalogo/api/items/946|Condición Natural|1990|130x90 cm|Óleo sobre lienzo|2025|https://bga.uniandes.edu.co/catalogo/api/items/2025|"Recorte de periódico con la noticia ""Los muertos quedaron diseminados"""||
1522|https://bga.uniandes.edu.co/catalogo/api/items/1522|Turbay-Cardenal-San Pedro|1980|50 x 35 cm|Lápiz sobre papel|2024|https://bga.uniandes.edu.co/catalogo/api/items/2024|"Recorte de periódico con la imagen ""Condolencia"""||Periódico EL TIEMPO
947|https://bga.uniandes.edu.co/catalogo/api/items/947|Diálogo institucional|1990|60x120 cm|Carboncillo sobre papel|1995|https://bga.uniandes.edu.co/catalogo/api/items/1995|Figurín de cerámica de Ráquira ||
947|https://bga.uniandes.edu.co/catalogo/api/items/947|Diálogo institucional|1990|60x120 cm|Carboncillo sobre papel|2026|https://bga.uniandes.edu.co/catalogo/api/items/2026|Recortes de periódico con imágenes de los cadáveres de José Gonzalo Rodríguez Gacha, su hijo y su guardaespaldas.|17/12/1989|Periódico EL ESPECTADOR
948|https://bga.uniandes.edu.co/catalogo/api/items/948|El Altar|1990|185x150 cm (Tríptico)|Óleo sobre tela|2022|https://bga.uniandes.edu.co/catalogo/api/items/2022|"Recorte de periódico con la noticia ""Genial estuvo René Higuita"" "|18/12/1989|Periódico EL TIEMPO
948|https://bga.uniandes.edu.co/catalogo/api/items/948|El Altar|1990|185x150 cm (Tríptico)|Óleo sobre tela|2023|https://bga.uniandes.edu.co/catalogo/api/items/2023|Recorte de periódico con la imagen de cuatro mujeres detenidas en un operativo||
1523|https://bga.uniandes.edu.co/catalogo/api/items/1523|Turbay-Nuncio|1980|15.6 x 23.2 cm|Lápiz sobre papel|2027|https://bga.uniandes.edu.co/catalogo/api/items/2027|Recorte de periódico con la imagen de Pío Loghi en entrevista con Julio César Turbay ||Periódico EL TIEMPO 
949|https://bga.uniandes.edu.co/catalogo/api/items/949|Mantegna 90|1990|112x90 cm|Pastel sobre papel|2028|https://bga.uniandes.edu.co/catalogo/api/items/2028|"Recorte de periódico con la noticia ""La calle del dolor y el espanto"" "||
949|https://bga.uniandes.edu.co/catalogo/api/items/949|Mantegna 90|1990|112x90 cm|Pastel sobre papel|2029|https://bga.uniandes.edu.co/catalogo/api/items/2029|"Recorte de periódico con la noticia ""Desapareció el hombre de la pancarta en crimen de Galán"" "|26/05/1990|Periódico EL TIEMPO
